dataset,overlap,rows,imbalance_ratio,number_of_columns,number_of_rows,number_of_classes,tomeklink_complexity,dual_weighted_complexity,weighted_complexity,complexity,normalized_mutual_info_score,fowlkes_mallows_score,adjusted_mutual_info_score,adjusted_random_score,xb_score,rs_score,rmsstd_score,separation_score,cohesion_score,calinski_harabaz_score,davies_bouldin_score,silhouette_score,hypershpere_count_majority,hypershpere_count_minority,samples_per_hypersphere_majority,samples_per_hypersphere_minority,average_distance_between_classes,total_hypersheres,samples_per_hypersphere,cwa,pr_auc,roc_auc,geometric_mean,f1,precision,recall,balanced_accuracy,accuracy,resampler,classifier
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8459982184485062,0.856857018930623,0.9065547389212164,0.8490394837182094,0.8342917747679652,0.8113548400594155,0.8631892886604481,0.8506194146714314,0.8492753623188406,none,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8433958675664961,0.8555684327356229,0.9082394951759848,0.8467713182082649,0.832483002092855,0.8003015045957497,0.8729614823275589,0.8489745895889763,0.8463768115942029,randomoversampler,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8332017362495626,0.8507431405822864,0.902803035576346,0.8392414970120662,0.8251938742156586,0.7875430732595602,0.8696935084713497,0.8408096807448612,0.8376811594202899,randomundersampler,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.7783900253424881,0.8221511560644812,0.8567621499282,0.7573367361115043,0.7719180408869125,0.6669420793420381,0.9217907227615966,0.7741540556065201,0.7579710144927536,repeatededitednn,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8424459648164668,0.8651863170682437,0.910969560482374,0.8471185369862125,0.8327734711455642,0.8021472816768984,0.8696935084713497,0.8486836964928927,0.8463768115942029,smote,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.7714399604139602,0.8412853263101266,0.8622825159307791,0.7612051066036966,0.74066140946167,0.7498955722639934,0.7456691414429849,0.765704895524642,0.7681159420289855,smoteenn,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8342481550515576,0.8638723803464802,0.9119705224920218,0.8350710871219088,0.8194054906396236,0.7970721709852144,0.8501173932356113,0.8376038081663623,0.836231884057971,smotesvm,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8281982954186718,0.8487894838152229,0.8996263721458629,0.8307761059187931,0.8171825396825397,0.783900952250247,0.8598578590012057,0.8332671840937786,0.8304347826086956,smotetomek,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8419125520674561,0.8655344081793105,0.904731678604602,0.8458404018815434,0.8327773787415044,0.797721533516988,0.8761660003807349,0.8479419240748819,0.844927536231884,tomeklinks,ada
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8647864590813623,0.9236132267492206,0.9359231627202904,0.8673031194300592,0.8531817004318681,0.840040946983836,0.8696935084713496,0.8682354517422365,0.8681159420289856,adasyn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8627592189509524,0.9204306826281152,0.9309733114635655,0.8689324007107824,0.8575004418034416,0.8143861927176325,0.90871882733676,0.8707800173429207,0.8666666666666667,allknn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8602707144073257,0.9201118503509476,0.9333468692180896,0.8638043829029834,0.8502574556105836,0.8290003808401574,0.8761977282822514,0.8649566397316768,0.8637681159420291,borderlinesmote,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8593464684864625,0.9211766579230436,0.934082682895738,0.8665254721562817,0.8551564348251955,0.8093556000749055,0.9088140110413097,0.868213189903857,0.8637681159420291,clustercentroids,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8470851032147229,0.9138072366422954,0.9309703838151728,0.8537108524033054,0.8453536193710867,0.7746656565133305,0.931499460625674,0.8573794875306849,0.8492753623188406,condensednn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8231322918200029,0.9104295157640347,0.9246000160887942,0.8196931955456197,0.8177212235960803,0.7417897727784594,0.9184910210038708,0.8273659993470798,0.8173913043478261,editednn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8545084590290418,0.9117407106934698,0.9317667744416016,0.8625479151119065,0.8537706327046175,0.7860814494005095,0.9347674344818834,0.865534143750128,0.8579710144927537,instancehardness,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8249299532341995,0.9110609504215296,0.9235322012280948,0.8234272468726669,0.8209652231119389,0.7412723874090056,0.9250586966178056,0.8306395845293754,0.8202898550724638,ncl,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.866888355578309,0.9206403257289296,0.9338808742367192,0.8710115133755298,0.857214495534623,0.8382471726399167,0.8794657021384605,0.8718399704918025,0.8710144927536231,nearmissv1,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8500112213652118,0.9176203749657252,0.9305611063769084,0.8550665585048556,0.8424045774752661,0.8062018029759965,0.8859699219493623,0.8568116506072271,0.8536231884057971,nearmissv2,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.858261043993882,0.9217575480964314,0.9383681414332417,0.8659947937680591,0.8532754060084823,0.8156744277433933,0.8957421156164731,0.8669060807741159,0.8637681159420291,nearmissv3,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.86677359569829,0.9241293090656044,0.9364843577854276,0.8681714879937338,0.8538028279963763,0.8446873739293553,0.8664255346151405,0.8692363893548144,0.8695652173913043,none,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8663809598855812,0.9232172685348914,0.9357188167659976,0.8690311602268181,0.8552545978195768,0.8386477982222663,0.8761977282822514,0.870195730939026,0.8695652173913043,randomoversampler,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8593437759768735,0.9230045935139845,0.9339588336098906,0.8643233665631856,0.8503738317757009,0.8254414913010555,0.8794974300399772,0.8653146599018783,0.8637681159420291,randomundersampler,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8231322918200029,0.9104295157640347,0.9246000160887942,0.8196931955456197,0.8177212235960803,0.7417897727784594,0.9184910210038708,0.8273659993470798,0.8173913043478261,repeatededitednn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8719602063491233,0.9261424466199925,0.9365120357733338,0.8777895695390798,0.8650038528301319,0.8404247099812796,0.8925375975632971,0.8783759182042208,0.8768115942028986,smote,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8308876346260045,0.8931548817457259,0.9008905063248448,0.8166117499006832,0.7957968627980628,0.831003190939246,0.7717812043911415,0.8205711304107939,0.8260869565217391,smoteenn,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8597271575338628,0.9237411767083566,0.9371983487719552,0.863990070121884,0.8501162091578965,0.8281193906565215,0.8761977282822514,0.8649873976056925,0.8637681159420291,smotesvm,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8615855373520649,0.9251031760505553,0.9363333184530724,0.8649990784566195,0.851272168954064,0.8333488588728458,0.8729297544260423,0.8659268194702389,0.8652173913043478,smotetomek,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8579381851916378,0.9267068456804668,0.936536932495267,0.8635265414221772,0.8504860507466075,0.8200529547278773,0.8860016498508788,0.8646400145579854,0.8623188405797101,tomeklinks,cat
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.7938089350419851,0.8244242354396665,0.798527025145736,0.7974282171777648,0.7776293743118387,0.7607828520611006,0.7982105463544641,0.798527025145736,0.7985507246376811,adasyn,dt
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.8108023537253576,0.8381521598572652,0.8149509706333289,0.8112715434460421,0.7978130631792032,0.7614024141091761,0.846785963576369,0.8149509706333289,0.8115942028985508,allknn,dt
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.7919067850205175,0.8232231777203286,0.7950911291847729,0.7937656617087608,0.774845830018796,0.7622719568223383,0.7914207754299131,0.7950911291847729,0.7956521739130435,borderlinesmote,dt
Australian,0.3512160500284675,690,0.8015665796344648,15,690,2,0.1661237785016286,0.3648208469055374,0.3745928338762215,0.3973941368078176,0.0164207819651539,0.5219350725041544,0.015373738382861,0.0256051083673052,0.5239949166730065,0.3167623108979516,31.934419601482524,4554033.449874053,9822782.519691166,318.9702110611174,1.4036249387237874,0.2922380722957008,116,109,0.5155555555555555,0.4844444444444444,9.848857801796104,225,3.066666666666667,0.7695371023327553,0.803954355508616,0.7739730996111208,0.7720875299137777,0.7511127343674929,0.7327643490653317,0.7751443619519005,0.7739730996111209,0.7739130434782608,clustercentroids,dt
