imbalance_ratio,overlap,dataset,rows,samples_per_hypersphere,total_hypersheres,average_distance_between_classes,samples_per_hypersphere_minority,samples_per_hypersphere_majority,hypershpere_count_minority,hypershpere_count_majority,silhouette_score,davies_bouldin_score,calinski_harabaz_score,cohesion_score,separation_score,rmsstd_score,rs_score,xb_score,adjusted_random_score,adjusted_mutual_info_score,fowlkes_mallows_score,normalized_mutual_info_score,complexity,weighted_complexity,dual_weighted_complexity,tomeklink_complexity,number_of_classes,number_of_rows,number_of_columns,accuracy,balanced_accuracy,recall,precision,f1,geometric_mean,roc_auc,pr_auc,cwa,learner,resampler,ideal_hyperparameters
0.4574468085106383,0.4590007171886205,veteran,137,2.537037037037037,54,1.5275252316519468,0.4259259259259259,0.5740740740740741,23,31,0.4887582259853507,0.7712558249134834,180.16336418230705,29964.85180995475,39989.39636522773,6.082240065125733,0.571650720412069,0.1764608718842919,0.0014104639385075,0.0406996138072503,0.5461000548567673,0.0462249311660229,0.6046511627906976,0.5116279069767442,0.4883720930232558,0.3488372093023256,2,137,7,0.6666666666666666,0.6223404255319149,0.5,0.4782608695652174,0.4888888888888889,0.6101970382851059,0.6223404255319149,0.5688405797101449,0.5683679899180845,dt,none,{}
0.4574468085106383,0.4590007171886205,veteran,137,2.537037037037037,54,1.3228756555322954,0.4629629629629629,0.5370370370370371,25,29,0.4887582259853507,0.7712558249134834,180.16336418230705,29964.85180995475,39989.39636522773,6.082240065125733,0.571650720412069,0.1764608718842919,0.0014104639385075,0.0406996138072503,0.5461000548567673,0.0462249311660229,0.6046511627906976,0.5116279069767442,0.4883720930232558,0.3488372093023256,2,137,7,0.6521739130434783,0.5875241779497099,0.4090909090909091,0.45,0.4285714285714285,0.5597733722140106,0.5875241779497099,0.5237483530961792,0.5407719609582964,dt,randomoversampler,{}
0.5,0.0,leaf,340,1.328125,256,10.86479561500624,0.00390625,0.0546875,1,14,0.9010500283938534,0.341943934549735,1860.031480616336,15.83148148148148,2754.7244008714592,0.0603970760299543,0.994285810446084,0.0465631808278867,0.1516717095524348,0.3936092092674839,0.2129562613345507,0.5633673827283339,1.0,1.0,1.0,0.25,30,340,15,0.3294117647058823,0.3234126984126984,0.3294117647058823,0.2566998304338457,0.2546893749525328,0.0,-1.0,-1.0,0.2471186708779648,dt,none,{}
0.5,0.0,leaf,340,1.297709923664122,262,10.911373443671655,0.0038167938931297,0.0534351145038167,1,14,0.911460156942436,0.3535754384857003,1866.241603592044,15.779100529100528,2754.7767818238403,0.0602970766215204,0.9943047167430892,0.0464091192032368,0.1517668650053472,0.3924080757149999,0.212528453413781,0.5639977491308936,1.0,1.0,1.0,0.25,30,340,15,0.3294117647058823,0.3436904761904762,0.3294117647058823,0.2713841657064163,0.2693171643171643,0.0,-1.0,-1.0,0.2643140281324419,dt,randomoversampler,{}
0.5382882882882883,0.2168594444162193,wisconsin,683,15.883720930232558,43,1.949358868961793,0.3023255813953488,0.6976744186046512,13,30,0.5967981179111456,0.7572585630252907,1026.2623876670823,19323.173817064977,29119.892068732974,1.7755970694447771,0.6011157951352961,0.1482085745120077,0.8464675664733539,0.7475405677426021,0.9307035471794132,0.7478287711382018,0.0292887029288702,0.0418410041841004,0.0418410041841004,0.0334728033472803,2,683,10,0.9502923976608189,0.9483108108108108,0.9416666666666668,0.91869918699187,0.9300411522633744,0.9482875351122408,0.9483108108108108,0.9404168449579232,0.9360105353036224,dt,none,{}
0.5382882882882883,0.2168594444162193,wisconsin,683,14.53191489361702,47,2.8284271247461903,0.2978723404255319,0.7021276595744681,14,33,0.5967981179111457,0.7572585630252907,1026.2623876670823,19323.173817064977,29119.892068732974,1.7755970694447771,0.6011157951352961,0.1482085745120077,0.8464675664733539,0.7475405677426021,0.9307035471794132,0.7478287711382018,0.0292887029288702,0.0418410041841004,0.0418410041841004,0.0334728033472803,2,683,10,0.9385964912280702,0.9278153153153154,0.8916666666666667,0.9304347826086956,0.9106382978723404,0.9271108534228982,0.9278153153153154,0.9300565725908976,0.9347493422312724,dt,randomoversampler,{}
0.725,0.07320217050564,bupa,345,2.269736842105264,152,3.3541019662496847,0.4342105263157895,0.5657894736842105,66,86,0.6307591256628476,0.7729906410389972,321.9208676641135,424377.1454654552,398296.9646794725,14.359962586769454,0.4841491421302972,0.1044308402639855,-0.0063752422671071,-0.0015202174202792,0.6384632002924504,0.0013462882324621,0.5103448275862069,0.4896551724137931,0.4689655172413793,0.2137931034482758,2,345,7,0.653179190751445,0.638972602739726,0.547945205479452,0.5970149253731343,0.5714285714285714,0.6324555320336759,0.638972602739726,0.6678557879696458,0.6356940892657444,dt,none,{}
0.725,0.07320217050564,bupa,345,2.331081081081081,148,6.082762530298219,0.4527027027027027,0.5472972972972973,67,81,0.6307591256628475,0.7729906410389972,321.9208676641135,424377.1454654552,398296.9646794725,14.359962586769454,0.4841491421302972,0.1044308402639855,-0.0063752422671071,-0.0015202174202792,0.6384632002924504,0.0013462882324621,0.5103448275862069,0.4896551724137931,0.4689655172413793,0.2137931034482758,2,345,7,0.6647398843930635,0.6619178082191781,0.6438356164383562,0.5949367088607594,0.618421052631579,0.661670778543289,0.661917808219178,0.6945306713200781,0.6491455579443572,dt,randomoversampler,{}
0.5862068965517241,0.0607286966078616,colic,368,2.2576687116564416,163,5.713045500334204,0.4539877300613497,0.5460122699386503,74,89,0.3175216633724613,1.311476041299298,159.09474531994303,461868.00359165634,200767.1377126916,7.5736818116265345,0.3029829316288543,0.4918902114788774,-0.0091778265521629,0.0219554785395891,0.547523150665241,0.0240471658508664,0.4852941176470588,0.4779411764705882,0.4779411764705882,0.2279411764705882,2,368,23,0.8586956521739131,0.8483772819472617,0.8088235294117647,0.8088235294117647,0.8088235294117647,0.8474547263332621,0.8483772819472617,0.8441496163682864,0.8380589117206103,dt,none,{}
0.5862068965517241,0.0607286966078616,colic,368,2.389610389610389,154,1.5,0.435064935064935,0.564935064935065,67,87,0.3175216633724612,1.311476041299298,159.09474531994303,461868.00359165634,200767.1377126916,7.5736818116265345,0.3029829316288543,0.4918902114788774,-0.0091778265521629,0.0219554785395891,0.547523150665241,0.0240471658508664,0.4852941176470588,0.4779411764705882,0.4779411764705882,0.2279411764705882,2,368,23,0.875,0.8643509127789046,0.8235294117647058,0.835820895522388,0.8296296296296296,0.8633864172412451,0.8643509127789046,0.8622838492957208,0.8585916570991197,dt,randomoversampler,{}
0.5869565217391305,0.0,bands,365,2.607142857142857,140,8.366600265340756,0.4428571428571428,0.5571428571428572,62,78,0.5635084047827128,0.5934314945663632,625.875534859732,14433629.47400231,24886103.490381256,45.7464779585748,0.6329163911902321,0.1433414833609907,0.019464978087367,0.0240809899534569,0.5276621854849496,0.0260761226117738,0.6148148148148148,0.5111111111111111,0.5111111111111111,0.1629629629629629,2,365,20,0.6010928961748634,0.592455242966752,0.5588235294117647,0.4691358024691358,0.5100671140939598,0.5914998924447479,0.5924552429667519,0.5959468790552044,0.5571071982729541,dt,none,{}
0.5869565217391305,0.0,bands,365,2.786259541984733,131,3.4641016151377544,0.4809160305343511,0.5190839694656488,63,68,0.576993090473994,0.5621810316630513,623.1351131064976,14473739.831764633,24845993.13261893,45.8099974838938,0.631896283607135,0.1365821944604877,0.0073144525579645,0.0277484897399527,0.5346180043283425,0.0297754702719114,0.6148148148148148,0.5111111111111111,0.5111111111111111,0.1629629629629629,2,365,20,0.5901639344262295,0.5867647058823529,0.5735294117647058,0.4588235294117647,0.5098039215686274,0.5866154166562821,0.586764705882353,0.5954114432658308,0.54995768799323,dt,randomoversampler,{}
0.5405405405405406,0.0,labor,57,3.5625,16,2.7988092706244445,0.4375,0.5625,7,9,0.4112306292309848,1.525293864243748,16.63633175854013,1234.1111111111113,373.29239766081855,1.3674301882967628,0.2322331608856678,0.4395812428318301,-0.0526336309407774,0.1248854808462283,0.6050950025433729,0.1402678983735042,0.4,0.25,0.25,0.05,2,57,13,0.896551724137931,0.8973684210526316,0.9,0.8181818181818182,0.8571428571428571,0.8973645624241783,0.8973684210526316,0.876332288401254,0.8617206548241032,dt,none,{}
0.5405405405405406,0.0,labor,57,3.5625,16,2.3333333333333326,0.3125,0.6875,5,11,0.7106382098737829,0.1901837720951006,22.16819638097052,1145.6428571428569,461.760651629073,1.3175061710756844,0.2872711482270323,0.0427632441892823,-0.0160331981514665,-0.0108221877028625,0.7141946780195308,0.0208220812137134,0.4,0.25,0.25,0.05,2,57,13,0.7931034482758621,0.8421052631578947,1.0,0.625,0.7692307692307693,0.8271701918685112,0.8421052631578947,0.8125,0.7543103448275862,dt,randomoversampler,{}
1.0,0.0,GlaucomaM,196,2.5128205128205128,78,1.0,0.4615384615384615,0.5384615384615384,36,42,0.467906631789491,1.0543009056526178,114.46694661504752,323.3337529504327,190.77849194752645,0.1639565653360574,0.3710833457884127,0.2803658052244211,-0.0033004272874613,-0.0041737525470197,0.5747724710027536,0.0001304861829363,0.2142857142857142,0.2346938775510204,0.2551020408163265,0.4081632653061224,2,196,63,0.7653061224489796,0.7653061224489797,0.7959183673469388,0.75,0.7722772277227723,0.7646936324569467,0.821740941274469,0.7935326850331754,0.7663043478260869,dt,none,{}
1.0,0.0,GlaucomaM,196,2.7222222222222223,72,1.0,0.4722222222222222,0.5277777777777778,34,38,0.4679066317894909,1.0543009056526178,114.46694661504752,323.3337529504327,190.77849194752645,0.1639565653360574,0.3710833457884127,0.2803658052244211,-0.0033004272874613,-0.0041737525470197,0.5747724710027536,0.0001304861829363,0.2142857142857142,0.2346938775510204,0.2551020408163265,0.4081632653061224,2,196,63,0.7857142857142857,0.7857142857142857,0.7755102040816326,0.7916666666666666,0.7835051546391752,0.7856480226498024,0.8471470220741358,0.8300606602291978,0.7858333333333334,dt,randomoversampler,{}
0.935483870967742,0.0,pollution,60,2.2222222222222223,27,18.938496948455818,0.4814814814814814,0.5185185185185185,13,14,0.6119261233831177,0.5482965721379769,70.56237715084553,56679500.94230769,68955867.62435898,264.2013267603993,0.5488571284587629,0.0949829426507906,0.0195190879612454,0.0659595908095179,0.6215632991086212,0.0814446998179759,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.1724137931034483,2,60,15,0.7,0.7,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.699205898780101,0.7000000000000001,0.7738095238095238,0.7008928571428572,dt,none,{}
0.935483870967742,0.0,pollution,60,2.3076923076923075,26,70.87312607751981,0.3461538461538461,0.6538461538461539,9,17,0.6119261233831176,0.5482965721379769,70.56237715084553,56679500.94230769,68955867.62435898,264.2013267603993,0.5488571284587629,0.0949829426507906,0.0195190879612454,0.065959590809518,0.6215632991086212,0.0814446998179759,0.3793103448275862,0.3793103448275862,0.3793103448275862,0.1724137931034483,2,60,15,0.7,0.7,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.699205898780101,0.7000000000000001,0.7738095238095238,0.7008928571428572,dt,randomoversampler,{}
0.166329625884732,0.0,segment0,2307,28.48148148148148,81,12.124355652982144,0.3086419753086419,0.691358024691358,25,56,0.4713737245961968,0.8674428326551923,1060.9325732186912,35529854.703125894,16353483.807493957,28.48291608675716,0.3151972150779505,0.299549925305313,-0.1056573053417184,0.0647905468779289,0.7120359974622475,0.0652646883118492,0.0121580547112462,0.0121580547112462,0.0121580547112462,0.0030395136778115,2,2307,20,0.9878682842287696,0.9701994668627631,0.9454545454545454,0.968944099378882,0.9570552147239264,0.969883856121593,0.970199466862763,0.961098802486038,0.9720886013932136,dt,none,{}
0.166329625884732,0.0,segment0,2307,27.464285714285715,84,9.962429422585638,0.3333333333333333,0.6666666666666666,28,56,0.471373724596197,0.8674428326551923,1060.9325732186912,35529854.703125894,16353483.807493957,28.48291608675716,0.3151972150779505,0.299549925305313,-0.1056573053417184,0.0647905468779289,0.7120359974622475,0.0652646883118492,0.0121580547112462,0.0121580547112462,0.0121580547112462,0.0030395136778115,2,2307,20,0.988734835355286,0.973229769893066,0.9515151515151516,0.9691358024691358,0.9602446483180428,0.972987492393819,0.9732297698930662,0.9637916814982096,0.9723957222536266,dt,randomoversampler,{}
0.56,0.0,ionosphere,351,3.51,100,1.0,0.33,0.67,33,67,0.4464499924595938,1.6203392638991134,71.1013669876941,1663.8421707179195,338.97264409689524,0.3744586711097549,0.1692481209892776,0.7047921795063068,0.0425020712510356,0.0114783970125197,0.6357842500897519,0.01402950039541,0.3888888888888889,0.3492063492063492,0.3492063492063492,0.0,2,351,35,0.8522727272727273,0.8076977103525775,0.6507936507936508,0.9111111111111112,0.7592592592592593,0.7923109915952984,0.8239921337266469,0.8292466875083997,0.8828147891124991,dt,none,{}
0.56,0.0,ionosphere,351,3.4752475247524752,101,1.0,0.3267326732673267,0.6732673267326733,33,68,0.4427207268231543,1.4974779760025303,71.20796307002645,1663.4200962390782,339.39471857573653,0.3744111727725353,0.1694588616307584,0.6283111473133535,0.0313521220573236,0.0061992511565184,0.6443922791881378,0.0088567578215653,0.3888888888888889,0.3492063492063492,0.3492063492063492,0.0,2,351,35,0.8465909090909091,0.8138081191178537,0.6984126984126984,0.8461538461538461,0.7652173913043478,0.8055852230660756,0.8407079646017699,0.825542764520306,0.846375902323483,dt,randomoversampler,{}
0.56,0.0,Pima1,351,3.133928571428572,112,1.0,0.3660714285714285,0.6339285714285714,41,71,0.4427207268231543,1.4974779760025303,71.20796307002647,1663.420096239078,339.394718575737,0.3744111727725353,0.1694588616307584,0.6283111473133534,0.0313521220573236,0.0061992511565184,0.6443922791881378,0.0088567578215653,0.3888888888888889,0.3492063492063492,0.3492063492063492,0.0,2,351,35,0.8011363636363636,0.7503160556257902,0.5714285714285714,0.8181818181818182,0.6728971962616822,0.7286792513358903,0.7041719342604298,0.7210061100317007,0.8100464876033059,dt,none,{}
0.56,0.0,Pima1,351,3.375,104,1.0,0.375,0.625,39,65,0.4756308288889515,0.4045265232428529,3.6804238753724814,1981.9142857142856,20.900529100529184,0.4086864717634426,0.010435577441273,0.2693899557933707,0.0044727568446733,0.0031769408086703,0.7331177838498509,0.0087038302614035,0.3888888888888889,0.3492063492063492,0.3492063492063492,0.0,2,351,35,0.8238636363636364,0.7820620873718218,0.6349206349206349,0.8333333333333334,0.7207207207207207,0.7680953726425686,0.7779884815283045,0.7788672079716856,0.8286724668560607,dt,randomoversampler,{}
0.3128834355828221,0.0,glass-0-1-2-3_vs_4-5-6,214,8.916666666666666,24,1.0,0.3333333333333333,0.6666666666666666,8,16,0.515190944643448,0.9071997805371718,90.70325688561834,882.8672888686547,377.7308419724668,0.6802343014416323,0.299644139342353,0.2242056929902459,0.1133857113146314,0.032237241584712,0.7491086260649175,0.0375163509900843,0.2156862745098039,0.0980392156862745,0.0784313725490196,0.0196078431372549,2,214,10,0.97196261682243,0.9539024390243902,0.92,0.9583333333333334,0.9387755102040816,0.9532997890511034,0.9441463414634146,0.9310882186349476,0.9624385392035432,dt,none,{}
0.3128834355828221,0.0,glass-0-1-2-3_vs_4-5-6,214,9.727272727272728,22,1.0,0.4545454545454545,0.5454545454545454,10,12,0.489438958923545,1.0254847397911078,90.71092397180928,882.8449275362318,377.75320330488967,0.6802256868730279,0.2996618780109071,0.2817006190158798,0.2244677305176883,0.1009312548374225,0.7634246849535047,0.1054589236428143,0.2156862745098039,0.0980392156862745,0.0784313725490196,0.0196078431372549,2,214,10,0.97196261682243,0.9539024390243902,0.92,0.9583333333333334,0.9387755102040816,0.9532997890511034,0.9441463414634146,0.9310882186349476,0.9624385392035432,dt,randomoversampler,{}
0.7241379310344828,0.3697478991596639,dresses-sales,500,2.074688796680498,241,2.462214450449026,0.4481327800829875,0.5518672199170125,108,133,0.2674323218273253,1.5433416622088931,184.9927360233048,81852.89279869068,30406.005201309337,3.70093725236806,0.2708560812819429,0.6316072431367281,-0.0031618814909088,-0.0010390285548102,0.5192241360074729,0.0004574886917674,0.5857142857142857,0.6,0.6047619047619047,0.2761904761904762,2,500,13,0.556,0.5423645320197045,0.4571428571428571,0.4705882352941176,0.463768115942029,0.5356272507295889,0.5423645320197044,0.5778655462184874,0.5311844197138315,dt,none,{}
0.7241379310344828,0.3697478991596639,dresses-sales,500,2.1367521367521367,234,2.6457513110645903,0.4572649572649572,0.5427350427350427,107,127,0.2240332184054851,1.820392794138348,128.5362190624645,89228.5705168888,23030.32748311122,3.864085018682676,0.2051536928779687,0.8790845788383459,-0.0035768953158605,0.0030206960291751,0.5266070200615819,0.0045292078013718,0.5857142857142857,0.6,0.6047619047619047,0.2761904761904762,2,500,13,0.556,0.5476190476190477,0.4952380952380952,0.4727272727272727,0.4837209302325581,0.5451081150953975,0.5476190476190477,0.5899826839826839,0.5351818181818183,dt,randomoversampler,{}
0.2013422818791946,0.0001500600240096,newthyroid,214,8.916666666666666,24,6.155641502845271,0.2916666666666667,0.375,7,9,0.4024922897432456,0.9151713408537184,128.0842635533314,28923.504738562096,35115.1261025594,5.235995063209532,0.5483428618216291,0.3231784240514408,0.3588582988378221,0.3232641712959583,0.6846336226749309,0.3312824485174727,0.2333333333333333,0.2,0.2,0.0666666666666666,3,214,6,0.9252336448598132,0.8959477124183005,0.9252336448598132,0.930841121495327,0.9001401401401402,0.8932767790270917,-1.0,-1.0,0.9101318267419964,dt,none,{}
0.2013422818791946,0.0001500600240096,newthyroid,214,9.304347826086955,23,6.583132796257284,0.217391304347826,0.4782608695652174,5,11,0.454829689510907,0.9259036821570076,130.90074102868235,28578.910219738307,35459.7206213832,5.204710791801235,0.5537239031446194,0.2525464676282494,0.5778781463981479,0.4878268842288328,0.8050563974509408,0.494073446528394,0.2333333333333333,0.2,0.2,0.0666666666666666,3,214,6,0.9439252336448598,0.9403921568627452,0.9439252336448598,0.9490206119574958,0.9299471885678782,0.9403762260952244,-1.0,-1.0,0.9126228620075846,dt,randomoversampler,{}
0.913793103448276,0.3368849457049204,visualizing_environmental,111,2.22,50,4.716990566028302,0.48,0.52,24,26,0.6025829797463911,0.5432500315497311,259.48689170808933,309338.445945946,736415.3378378379,30.7569363125323,0.7041957191618408,0.0933466120881015,0.0100549969446141,0.0054057487734779,0.5280810171032063,0.0122589060687622,0.3773584905660377,0.320754716981132,0.2830188679245283,0.1886792452830188,2,111,4,0.6964285714285714,0.7005108556832694,0.8148148148148148,0.6470588235294118,0.7213114754098361,0.6911223219206282,0.7005108556832695,0.7755796763149704,0.7076489686783805,dt,none,{}
0.913793103448276,0.3368849457049204,visualizing_environmental,111,2.26530612244898,49,4.242640687119285,0.4489795918367347,0.5510204081632653,22,27,0.6025829797463911,0.5432500315497311,259.48689170808933,309338.445945946,736415.3378378379,30.7569363125323,0.7041957191618408,0.0933466120881015,0.0100549969446141,0.0054057487734779,0.5280810171032063,0.0122589060687622,0.3773584905660377,0.320754716981132,0.2830188679245283,0.1886792452830188,2,111,4,0.6607142857142857,0.6634738186462323,0.7407407407407407,0.625,0.6779661016949152,0.6589592785438678,0.6634738186462324,0.7453703703703705,0.6651785714285715,dt,randomoversampler,{}
0.0699300699300699,0.0,yeast-1_vs_7,459,7.779661016949152,59,1.0,0.4745762711864407,0.5254237288135594,28,31,0.9867126196883164,0.0130143467709792,153.01022448865584,2.9803493449781664,0.9978641626471068,0.0305229472860645,0.2508322292743822,0.0064928572494594,-0.003946540693879,-0.0029776068995088,0.9344720920988224,0.0011473206235766,0.9666666666666668,0.7333333333333333,0.7333333333333333,0.2666666666666666,2,459,8,0.9347826086956522,0.5,0.0,0.0,0.0,0.0,0.5,0.532608695652174,0.0609640831758034,dt,none,{}
0.0699300699300699,0.0,yeast-1_vs_7,459,7.65,60,1.0,0.4833333333333333,0.5166666666666667,29,31,0.9962808131128832,0.0043763360449109,1365.0392731451554,0.9978070175438598,2.980406490081413,0.0176610352339319,0.7491821352395226,0.0021738610434451,-0.0111487663580182,-0.0027079099839154,0.929872432459667,0.0031566413346543,0.9666666666666668,0.7333333333333333,0.7333333333333333,0.2666666666666666,2,459,8,0.0652173913043478,0.5,1.0,0.0652173913043478,0.1224489795918367,0.0,0.5,0.532608695652174,0.0609640831758034,dt,randomoversampler,{}
0.8235294117647058,0.0384636036298929,hepatitis,155,2.4603174603174605,63,5.666666666666663,0.4603174603174603,0.5396825396825397,29,34,0.3232821361093083,1.287481656192173,80.50423633650513,181561.4181096681,95532.439954848,7.902950599409085,0.3447656350889059,0.4385635376643353,0.0238437665581712,0.0128816339860322,0.5296968703209931,0.0176774669976091,0.5857142857142857,0.5,0.5142857142857142,0.2428571428571428,2,155,20,0.6025641025641025,0.5996677740863787,0.5714285714285714,0.5555555555555556,0.5633802816901409,0.5990024930757496,0.5996677740863787,0.6596459096459096,0.5947293447293448,dt,none,{}
0.8235294117647058,0.0384636036298929,hepatitis,155,2.540983606557377,61,7.937253933193772,0.4098360655737705,0.5901639344262295,25,36,0.3232821361093083,1.287481656192173,80.50423633650513,181561.4181096681,95532.439954848,7.902950599409085,0.3447656350889059,0.4385635376643353,0.0238437665581712,0.0128816339860322,0.5296968703209931,0.0176774669976091,0.5857142857142857,0.5,0.5142857142857142,0.2428571428571428,2,155,20,0.6025641025641025,0.5970099667774087,0.5428571428571428,0.5588235294117647,0.5507246376811594,0.5945488811637133,0.5970099667774086,0.6534044386985564,0.593617167146579,dt,randomoversampler,{}
